sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
1018,S29G01N224,2017-03-01,2016-2017,55,서울SK,10,울산모비스,0,3,carryover,0,2017-02-21,2017-02-25,2017-02-22,2017-02-26,train,2021-04-06,2023-03-29
1019,S29G01N226,2017-03-02,2016-2017,16,원주동부,60,전주KCC,0,3,carryover,0,2017-02-22,2017-02-26,2017-02-23,2017-02-28,train,2021-04-06,2023-03-29
1020,S29G01N225,2017-03-02,2016-2017,50,창원LG,30,고양오리온,0,3,carryover,0,2017-02-22,2017-02-26,2017-02-19,2017-02-25,train,2021-04-06,2023-03-29
1021,S29G01N228,2017-03-03,2016-2017,06,부산KT,55,서울SK,0,3,carryover,0,2017-02-24,2017-03-01,2017-02-23,2017-03-01,train,2021-04-06,2023-03-29
1022,S29G01N227,2017-03-03,2016-2017,10,울산모비스,65,인천전자랜드,1,3,carryover,0,2017-02-25,2017-03-01,2017-02-22,2017-03-01,train,2021-04-06,2023-03-29
1023,S29G01N229,2017-03-04,2016-2017,60,전주KCC,50,창원LG,0,3,carryover,0,2017-02-25,2017-03-02,2017-02-24,2017-03-02,train,2021-04-06,2023-03-29
1024,S29G01N230,2017-03-04,2016-2017,16,원주동부,35,서울삼성,0,3,carryover,0,2017-02-24,2017-03-02,2017-02-24,2017-02-28,train,2021-04-06,2023-03-29
1025,S29G01N231,2017-03-04,2016-2017,70,안양KGC,30,고양오리온,1,3,carryover,0,2017-02-23,2017-02-26,2017-02-23,2017-03-02,train,2021-04-06,2023-03-29
1026,S29G01N232,2017-03-05,2016-2017,10,울산모비스,55,서울SK,0,3,carryover,0,2017-02-26,2017-03-03,2017-02-25,2017-03-03,train,2021-04-06,2023-03-29
1027,S29G01N233,2017-03-05,2016-2017,35,서울삼성,50,창원LG,0,3,carryover,0,2017-02-26,2017-03-04,2017-02-26,2017-03-04,train,2021-04-06,2023-03-29
1028,S29G01N234,2017-03-05,2016-2017,65,인천전자랜드,06,부산KT,1,3,carryover,0,2017-02-25,2017-03-03,2017-02-26,2017-03-03,train,2021-04-06,2023-03-29
1029,S29G01N235,2017-03-07,2016-2017,06,부산KT,60,전주KCC,1,3,carryover,0,2017-03-01,2017-03-05,2017-02-28,2017-03-04,train,2021-04-06,2023-03-29
1030,S29G01N237,2017-03-08,2016-2017,16,원주동부,70,안양KGC,0,3,carryover,0,2017-02-26,2017-03-04,2017-02-25,2017-03-04,train,2021-04-06,2023-03-29
1031,S29G01N236,2017-03-08,2016-2017,50,창원LG,10,울산모비스,1,3,carryover,0,2017-03-02,2017-03-05,2017-03-01,2017-03-05,train,2021-04-06,2023-03-29
1032,S29G01N238,2017-03-09,2016-2017,55,서울SK,65,인천전자랜드,0,3,carryover,0,2017-03-01,2017-03-05,2017-03-01,2017-03-05,train,2021-04-06,2023-03-29
1033,S29G01N239,2017-03-09,2016-2017,30,고양오리온,06,부산KT,0,3,carryover,0,2017-02-25,2017-03-04,2017-03-03,2017-03-07,train,2021-04-06,2023-03-29
1034,S29G01N240,2017-03-10,2016-2017,60,전주KCC,10,울산모비스,0,3,carryover,0,2017-03-02,2017-03-07,2017-03-03,2017-03-08,train,2021-04-06,2023-03-29
1035,S29G01N241,2017-03-10,2016-2017,70,안양KGC,35,서울삼성,1,3,carryover,0,2017-02-26,2017-03-08,2017-02-28,2017-03-05,train,2021-04-06,2023-03-29
1036,S29G01N242,2017-03-11,2016-2017,06,부산KT,16,원주동부,1,3,carryover,0,2017-03-05,2017-03-09,2017-03-02,2017-03-08,train,2021-04-06,2023-03-29
1037,S29G01N244,2017-03-11,2016-2017,30,고양오리온,65,인천전자랜드,1,3,carryover,0,2017-03-02,2017-03-09,2017-03-03,2017-03-09,train,2021-04-06,2023-03-29
1038,S29G01N243,2017-03-11,2016-2017,50,창원LG,55,서울SK,0,3,carryover,0,2017-03-04,2017-03-08,2017-03-03,2017-03-09,train,2021-04-06,2023-03-29
1039,S29G01N245,2017-03-12,2016-2017,70,안양KGC,10,울산모비스,1,3,carryover,0,2017-03-04,2017-03-10,2017-03-05,2017-03-10,train,2021-04-06,2023-03-29
1040,S29G01N246,2017-03-12,2016-2017,35,서울삼성,30,고양오리온,0,3,carryover,0,2017-03-04,2017-03-10,2017-03-04,2017-03-11,train,2021-04-06,2023-03-29
1041,S29G01N247,2017-03-12,2016-2017,60,전주KCC,55,서울SK,0,3,carryover,0,2017-03-04,2017-03-10,2017-03-05,2017-03-11,train,2021-04-06,2023-03-29
1042,S29G01N248,2017-03-14,2016-2017,65,인천전자랜드,50,창원LG,0,3,carryover,0,2017-03-05,2017-03-11,2017-03-05,2017-03-11,train,2021-04-06,2023-03-29
1043,S29G01N249,2017-03-15,2016-2017,16,원주동부,30,고양오리온,0,3,carryover,0,2017-03-04,2017-03-11,2017-03-09,2017-03-12,train,2021-04-06,2023-03-29
1044,S29G01N250,2017-03-15,2016-2017,10,울산모비스,06,부산KT,1,3,carryover,0,2017-03-08,2017-03-12,2017-03-07,2017-03-11,train,2021-04-06,2023-03-29
1045,S29G01N251,2017-03-16,2016-2017,65,인천전자랜드,70,안양KGC,0,3,carryover,0,2017-03-09,2017-03-14,2017-03-08,2017-03-12,train,2021-04-06,2023-03-29
1046,S29G01N252,2017-03-16,2016-2017,35,서울삼성,60,전주KCC,1,3,carryover,0,2017-03-05,2017-03-12,2017-03-07,2017-03-12,train,2021-04-06,2023-03-29
1047,S29G01N254,2017-03-17,2016-2017,06,부산KT,50,창원LG,1,3,carryover,0,2017-03-09,2017-03-15,2017-03-08,2017-03-14,train,2021-04-06,2023-03-29
1048,S29G01N253,2017-03-17,2016-2017,30,고양오리온,10,울산모비스,1,3,carryover,0,2017-03-11,2017-03-15,2017-03-10,2017-03-15,train,2021-04-06,2023-03-29
1049,S29G01N255,2017-03-18,2016-2017,55,서울SK,35,서울삼성,1,3,carryover,0,2017-03-09,2017-03-12,2017-03-10,2017-03-16,train,2021-04-06,2023-03-29
1050,S29G01N256,2017-03-18,2016-2017,65,인천전자랜드,16,원주동부,0,3,carryover,0,2017-03-11,2017-03-16,2017-03-08,2017-03-15,train,2021-04-06,2023-03-29
1051,S29G01N257,2017-03-18,2016-2017,60,전주KCC,70,안양KGC,0,3,carryover,0,2017-03-10,2017-03-16,2017-03-10,2017-03-16,train,2021-04-06,2023-03-29
1052,S29G01N258,2017-03-19,2016-2017,55,서울SK,30,고양오리온,0,3,carryover,0,2017-03-11,2017-03-18,2017-03-12,2017-03-17,train,2021-04-06,2023-03-29
1053,S29G01N260,2017-03-19,2016-2017,06,부산KT,35,서울삼성,0,3,carryover,0,2017-03-11,2017-03-17,2017-03-12,2017-03-18,train,2021-04-06,2023-03-29
1054,S29G01N259,2017-03-19,2016-2017,10,울산모비스,16,원주동부,1,3,carryover,0,2017-03-12,2017-03-17,2017-03-11,2017-03-18,train,2021-04-06,2023-03-29
1055,S29G01N261,2017-03-21,2016-2017,50,창원LG,70,안양KGC,0,3,carryover,0,2017-03-11,2017-03-17,2017-03-12,2017-03-18,train,2021-04-06,2023-03-29
1056,S29G01N262,2017-03-22,2016-2017,35,서울삼성,65,인천전자랜드,0,3,carryover,0,2017-03-16,2017-03-19,2017-03-14,2017-03-18,train,2021-04-06,2023-03-29
1057,S29G01N263,2017-03-22,2016-2017,30,고양오리온,60,전주KCC,0,3,carryover,0,2017-03-15,2017-03-19,2017-03-12,2017-03-18,train,2021-04-06,2023-03-29
1058,S29G01N264,2017-03-23,2016-2017,50,창원LG,16,원주동부,0,3,carryover,0,2017-03-14,2017-03-21,2017-03-15,2017-03-19,train,2021-04-06,2023-03-29
1059,S29G01N265,2017-03-24,2016-2017,70,안양KGC,55,서울SK,1,3,carryover,0,2017-03-16,2017-03-21,2017-03-12,2017-03-19,train,2021-04-06,2023-03-29
1060,S29G01N268,2017-03-26,2016-2017,16,원주동부,55,서울SK,0,3,carryover,0,2017-03-18,2017-03-23,2017-03-18,2017-03-24,train,2021-04-06,2023-03-29
1061,S29G01N267,2017-03-26,2016-2017,30,고양오리온,50,창원LG,1,3,carryover,0,2017-03-17,2017-03-22,2017-03-17,2017-03-23,train,2021-04-06,2023-03-29
1062,S29G01N269,2017-03-26,2016-2017,70,안양KGC,06,부산KT,1,3,carryover,0,2017-03-18,2017-03-24,2017-03-15,2017-03-19,train,2021-04-06,2023-03-29
1063,S29G01N266,2017-03-26,2016-2017,35,서울삼성,10,울산모비스,1,3,carryover,0,2017-03-18,2017-03-22,2017-03-15,2017-03-19,train,2021-04-06,2023-03-29
1064,S29G01N270,2017-03-26,2016-2017,65,인천전자랜드,60,전주KCC,1,3,carryover,0,2017-03-16,2017-03-22,2017-03-16,2017-03-22,train,2021-04-06,2023-03-29
1065,S31G01N1,2017-10-14,2017-2018,70,안양KGC,35,서울삼성,0,3,carryover,1,2017-03-21,2017-03-26,2017-03-19,2017-03-26,train,2021-04-06,2023-03-29
1066,S31G01N2,2017-10-14,2017-2018,30,고양오리온,50,창원LG,0,3,carryover,1,2017-03-19,2017-03-26,2017-03-21,2017-03-26,train,2021-04-06,2023-03-29
1067,S31G01N3,2017-10-14,2017-2018,10,울산현대모비스,06,부산KT,1,3,carryover,1,2017-03-17,2017-03-26,2017-03-17,2017-03-26,train,2021-04-06,2023-03-29
1068,S31G01N4,2017-10-15,2017-2018,65,인천전자랜드,70,안양KGC,0,3,carryover,1,2017-03-18,2017-03-26,2017-03-24,2017-10-14,train,2021-04-06,2023-03-29
1069,S31G01N5,2017-10-15,2017-2018,16,원주DB,60,전주KCC,1,3,carryover,1,2017-03-19,2017-03-26,2017-03-18,2017-03-26,train,2021-04-06,2023-03-29
1070,S31G01N6,2017-10-15,2017-2018,55,서울SK,30,고양오리온,1,3,carryover,1,2017-03-19,2017-03-26,2017-03-22,2017-10-14,train,2021-04-06,2023-03-29
1071,S31G01N7,2017-10-17,2017-2018,10,울산현대모비스,55,서울SK,0,3,carryover,1,2017-03-19,2017-10-14,2017-03-24,2017-10-15,train,2021-04-06,2023-03-29
1072,S31G01N8,2017-10-17,2017-2018,35,서울삼성,50,창원LG,0,3,carryover,1,2017-03-22,2017-10-14,2017-03-23,2017-10-14,train,2021-04-06,2023-03-29
1073,S31G01N10,2017-10-18,2017-2018,65,인천전자랜드,60,전주KCC,1,3,carryover,1,2017-03-22,2017-10-15,2017-03-22,2017-10-15,train,2021-04-06,2023-03-29
1074,S31G01N9,2017-10-18,2017-2018,30,고양오리온,16,원주DB,0,3,carryover,1,2017-03-26,2017-10-15,2017-03-23,2017-10-15,train,2021-04-06,2023-03-29
1075,S31G01N11,2017-10-19,2017-2018,70,안양KGC,10,울산현대모비스,1,3,carryover,1,2017-03-26,2017-10-15,2017-03-26,2017-10-17,train,2021-04-06,2023-03-29
1076,S31G01N12,2017-10-19,2017-2018,55,서울SK,50,창원LG,1,3,carryover,1,2017-03-26,2017-10-17,2017-03-26,2017-10-17,train,2021-04-06,2023-03-29
1077,S31G01N13,2017-10-20,2017-2018,16,원주DB,35,서울삼성,1,3,carryover,1,2017-03-26,2017-10-18,2017-03-26,2017-10-17,train,2021-04-06,2023-03-29
1078,S31G01N14,2017-10-20,2017-2018,65,인천전자랜드,30,고양오리온,0,3,carryover,1,2017-03-26,2017-10-18,2017-10-14,2017-10-18,train,2021-04-06,2023-03-29
1079,S31G01N15,2017-10-21,2017-2018,60,전주KCC,10,울산현대모비스,1,3,carryover,1,2017-03-26,2017-10-18,2017-10-14,2017-10-19,train,2021-04-06,2023-03-29
1080,S31G01N16,2017-10-21,2017-2018,06,부산KT,55,서울SK,0,3,carryover,1,2017-03-19,2017-10-14,2017-10-15,2017-10-19,train,2021-04-06,2023-03-29
1081,S31G01N17,2017-10-21,2017-2018,50,창원LG,70,안양KGC,1,3,carryover,0,2017-10-14,2017-10-19,2017-10-14,2017-10-19,train,2021-04-06,2023-03-29
1082,S31G01N18,2017-10-22,2017-2018,30,고양오리온,35,서울삼성,1,3,carryover,0,2017-10-15,2017-10-20,2017-10-14,2017-10-20,train,2021-04-06,2023-03-29
1083,S31G01N19,2017-10-22,2017-2018,06,부산KT,60,전주KCC,0,3,carryover,1,2017-03-26,2017-10-21,2017-10-15,2017-10-21,train,2021-04-06,2023-03-29
1084,S31G01N20,2017-10-22,2017-2018,16,원주DB,65,인천전자랜드,1,3,carryover,0,2017-10-15,2017-10-20,2017-10-15,2017-10-20,train,2021-04-06,2023-03-29
1085,S31G01N21,2017-10-24,2017-2018,10,울산현대모비스,50,창원LG,1,3,carryover,0,2017-10-17,2017-10-21,2017-10-17,2017-10-21,train,2021-04-06,2023-03-29
1086,S31G01N22,2017-10-24,2017-2018,60,전주KCC,70,안양KGC,1,3,carryover,0,2017-10-18,2017-10-22,2017-10-15,2017-10-21,train,2021-04-06,2023-03-29
1087,S31G01N23,2017-10-25,2017-2018,06,부산KT,16,원주DB,0,3,carryover,0,2017-10-14,2017-10-22,2017-10-18,2017-10-22,train,2021-04-06,2023-03-29
1088,S31G01N24,2017-10-25,2017-2018,35,서울삼성,65,인천전자랜드,1,3,carryover,0,2017-10-17,2017-10-22,2017-10-18,2017-10-22,train,2021-04-06,2023-03-29
1089,S31G01N25,2017-10-26,2017-2018,30,고양오리온,10,울산현대모비스,0,3,carryover,0,2017-10-18,2017-10-22,2017-10-19,2017-10-24,train,2021-04-06,2023-03-29
1090,S31G01N26,2017-10-26,2017-2018,70,안양KGC,55,서울SK,0,3,carryover,0,2017-10-19,2017-10-24,2017-10-17,2017-10-21,train,2021-04-06,2023-03-29
1091,S31G01N27,2017-10-27,2017-2018,35,서울삼성,60,전주KCC,1,3,carryover,0,2017-10-20,2017-10-25,2017-10-21,2017-10-24,train,2021-04-06,2023-03-29
1092,S31G01N28,2017-10-27,2017-2018,50,창원LG,06,부산KT,1,3,carryover,0,2017-10-19,2017-10-24,2017-10-21,2017-10-25,train,2021-04-06,2023-03-29
1093,S31G01N29,2017-10-28,2017-2018,70,안양KGC,30,고양오리온,1,3,carryover,0,2017-10-21,2017-10-26,2017-10-20,2017-10-26,train,2021-04-06,2023-03-29
1094,S31G01N30,2017-10-28,2017-2018,10,울산현대모비스,65,인천전자랜드,0,3,carryover,0,2017-10-21,2017-10-26,2017-10-20,2017-10-25,train,2021-04-06,2023-03-29
1095,S31G01N31,2017-10-28,2017-2018,55,서울SK,16,원주DB,1,3,carryover,0,2017-10-19,2017-10-26,2017-10-20,2017-10-25,train,2021-04-06,2023-03-29
1096,S31G01N32,2017-10-29,2017-2018,65,인천전자랜드,50,창원LG,1,3,carryover,0,2017-10-22,2017-10-28,2017-10-21,2017-10-27,train,2021-04-06,2023-03-29
1097,S31G01N33,2017-10-29,2017-2018,35,서울삼성,06,부산KT,0,3,carryover,0,2017-10-22,2017-10-27,2017-10-22,2017-10-27,train,2021-04-06,2023-03-29
1098,S31G01N34,2017-10-29,2017-2018,60,전주KCC,55,서울SK,0,3,carryover,0,2017-10-22,2017-10-27,2017-10-21,2017-10-28,train,2021-04-06,2023-03-29
1099,S31G01N35,2017-10-31,2017-2018,16,원주DB,10,울산현대모비스,0,3,carryover,0,2017-10-22,2017-10-28,2017-10-24,2017-10-28,train,2021-04-06,2023-03-29
1100,S31G01N36,2017-10-31,2017-2018,06,부산KT,65,인천전자랜드,0,3,carryover,0,2017-10-25,2017-10-29,2017-10-25,2017-10-29,train,2021-04-06,2023-03-29
1101,S31G01N37,2017-11-01,2017-2018,35,서울삼성,55,서울SK,1,3,carryover,0,2017-10-25,2017-10-29,2017-10-26,2017-10-29,train,2021-04-06,2023-03-29
1102,S31G01N38,2017-11-01,2017-2018,60,전주KCC,30,고양오리온,1,3,carryover,0,2017-10-24,2017-10-29,2017-10-22,2017-10-28,train,2021-04-06,2023-03-29
1103,S31G01N40,2017-11-02,2017-2018,70,안양KGC,06,부산KT,1,3,carryover,0,2017-10-24,2017-10-28,2017-10-27,2017-10-31,train,2021-04-06,2023-03-29
1104,S31G01N39,2017-11-02,2017-2018,16,원주DB,50,창원LG,1,3,carryover,0,2017-10-25,2017-10-31,2017-10-24,2017-10-29,train,2021-04-06,2023-03-29
1105,S31G01N41,2017-11-03,2017-2018,35,서울삼성,10,울산현대모비스,0,3,carryover,0,2017-10-27,2017-11-01,2017-10-26,2017-10-31,train,2021-04-06,2023-03-29
1106,S31G01N42,2017-11-03,2017-2018,65,인천전자랜드,55,서울SK,1,3,carryover,0,2017-10-28,2017-10-31,2017-10-28,2017-11-01,train,2021-04-06,2023-03-29
1107,S31G01N43,2017-11-04,2017-2018,06,부산KT,30,고양오리온,0,3,carryover,0,2017-10-29,2017-11-02,2017-10-26,2017-11-01,train,2021-04-06,2023-03-29
1108,S31G01N44,2017-11-04,2017-2018,16,원주DB,70,안양KGC,0,3,carryover,0,2017-10-28,2017-11-02,2017-10-26,2017-11-02,train,2021-04-06,2023-03-29
1109,S31G01N45,2017-11-04,2017-2018,50,창원LG,60,전주KCC,0,3,carryover,0,2017-10-27,2017-11-02,2017-10-27,2017-11-01,train,2021-04-06,2023-03-29
1110,S31G01N46,2017-11-05,2017-2018,65,인천전자랜드,10,울산현대모비스,1,3,carryover,0,2017-10-29,2017-11-03,2017-10-28,2017-11-03,train,2021-04-06,2023-03-29
1111,S31G01N47,2017-11-05,2017-2018,30,고양오리온,55,서울SK,0,3,carryover,0,2017-10-28,2017-11-04,2017-10-29,2017-11-03,train,2021-04-06,2023-03-29
1112,S31G01N48,2017-11-05,2017-2018,35,서울삼성,60,전주KCC,0,3,carryover,0,2017-10-29,2017-11-03,2017-10-29,2017-11-04,train,2021-04-06,2023-03-29
1113,S31G01N49,2017-11-07,2017-2018,50,창원LG,35,서울삼성,1,3,carryover,0,2017-10-29,2017-11-04,2017-11-01,2017-11-05,train,2021-04-06,2023-03-29
1114,S31G01N50,2017-11-07,2017-2018,55,서울SK,06,부산KT,1,3,carryover,0,2017-11-01,2017-11-05,2017-10-31,2017-11-04,train,2021-04-06,2023-03-29
1115,S31G01N51,2017-11-08,2017-2018,60,전주KCC,10,울산현대모비스,0,3,carryover,0,2017-11-01,2017-11-05,2017-10-31,2017-11-05,train,2021-04-06,2023-03-29
1116,S31G01N52,2017-11-08,2017-2018,65,인천전자랜드,70,안양KGC,1,3,carryover,0,2017-10-31,2017-11-05,2017-10-28,2017-11-04,train,2021-04-06,2023-03-29
1117,S31G01N54,2017-11-09,2017-2018,35,서울삼성,06,부산KT,1,3,carryover,0,2017-11-03,2017-11-07,2017-11-02,2017-11-07,train,2021-04-06,2023-03-29
1118,S31G01N53,2017-11-09,2017-2018,16,원주DB,30,고양오리온,1,3,carryover,0,2017-10-31,2017-11-04,2017-11-01,2017-11-05,train,2021-04-06,2023-03-29
1119,S31G01N55,2017-11-10,2017-2018,50,창원LG,55,서울SK,0,3,carryover,0,2017-11-02,2017-11-07,2017-11-03,2017-11-07,train,2021-04-06,2023-03-29
1120,S31G01N56,2017-11-10,2017-2018,70,안양KGC,60,전주KCC,0,3,carryover,0,2017-11-02,2017-11-08,2017-11-04,2017-11-08,train,2021-04-06,2023-03-29
1121,S31G01N57,2017-11-11,2017-2018,10,울산현대모비스,35,서울삼성,0,3,carryover,0,2017-11-03,2017-11-08,2017-11-05,2017-11-09,train,2021-04-06,2023-03-29
1122,S31G01N58,2017-11-11,2017-2018,16,원주DB,06,부산KT,1,3,carryover,0,2017-11-02,2017-11-09,2017-11-04,2017-11-09,train,2021-04-06,2023-03-29
1123,S31G01N59,2017-11-11,2017-2018,65,인천전자랜드,30,고양오리온,1,3,carryover,0,2017-11-03,2017-11-08,2017-11-04,2017-11-09,train,2021-04-06,2023-03-29
1124,S31G01N60,2017-11-12,2017-2018,55,서울SK,10,울산현대모비스,1,3,carryover,0,2017-11-05,2017-11-10,2017-11-05,2017-11-11,train,2021-04-06,2023-03-29
1125,S31G01N61,2017-11-12,2017-2018,70,안양KGC,50,창원LG,1,3,carryover,0,2017-11-04,2017-11-10,2017-11-04,2017-11-10,train,2021-04-06,2023-03-29
1126,S31G01N62,2017-11-12,2017-2018,60,전주KCC,65,인천전자랜드,1,3,carryover,0,2017-11-05,2017-11-10,2017-11-05,2017-11-11,train,2021-04-06,2023-03-29
1127,S31G01N63,2017-11-14,2017-2018,30,고양오리온,70,안양KGC,0,3,carryover,0,2017-11-05,2017-11-11,2017-11-08,2017-11-12,train,2021-04-06,2023-03-29
1128,S31G01N64,2017-11-14,2017-2018,60,전주KCC,16,원주DB,1,3,carryover,0,2017-11-08,2017-11-12,2017-11-04,2017-11-11,train,2021-04-06,2023-03-29
1129,S31G01N65,2017-11-15,2017-2018,50,창원LG,65,인천전자랜드,0,3,carryover,0,2017-11-07,2017-11-12,2017-11-08,2017-11-12,train,2021-04-06,2023-03-29
1130,S31G01N66,2017-11-15,2017-2018,06,부산KT,10,울산현대모비스,1,3,carryover,0,2017-11-07,2017-11-11,2017-11-08,2017-11-12,train,2021-04-06,2023-03-29
1131,S31G01N67,2017-11-16,2017-2018,60,전주KCC,55,서울SK,1,3,carryover,0,2017-11-10,2017-11-14,2017-11-07,2017-11-12,train,2021-04-06,2023-03-29
1132,S31G01N68,2017-11-16,2017-2018,35,서울삼성,30,고양오리온,1,3,carryover,0,2017-11-07,2017-11-11,2017-11-09,2017-11-14,train,2021-04-06,2023-03-29
1133,S31G01N69,2017-11-17,2017-2018,50,창원LG,10,울산현대모비스,0,3,carryover,0,2017-11-10,2017-11-15,2017-11-11,2017-11-15,train,2021-04-06,2023-03-29
1134,S31G01N70,2017-11-17,2017-2018,06,부산KT,65,인천전자랜드,0,3,carryover,0,2017-11-09,2017-11-15,2017-11-11,2017-11-15,train,2021-04-06,2023-03-29
1135,S31G01N71,2017-11-18,2017-2018,70,안양KGC,16,원주DB,0,3,carryover,0,2017-11-10,2017-11-14,2017-11-09,2017-11-14,train,2021-04-06,2023-03-29
1136,S31G01N72,2017-11-18,2017-2018,35,서울삼성,55,서울SK,0,3,carryover,0,2017-11-09,2017-11-16,2017-11-10,2017-11-16,train,2021-04-06,2023-03-29
1137,S31G01N73,2017-11-18,2017-2018,30,고양오리온,60,전주KCC,0,3,carryover,0,2017-11-11,2017-11-16,2017-11-12,2017-11-16,train,2021-04-06,2023-03-29
1138,S31G01N74,2017-11-19,2017-2018,65,인천전자랜드,16,원주DB,0,3,carryover,0,2017-11-12,2017-11-17,2017-11-11,2017-11-18,train,2021-04-06,2023-03-29
1139,S31G01N75,2017-11-19,2017-2018,06,부산KT,50,창원LG,0,3,carryover,0,2017-11-11,2017-11-17,2017-11-12,2017-11-17,train,2021-04-06,2023-03-29
1140,S31G01N76,2017-11-19,2017-2018,70,안양KGC,55,서울SK,0,3,carryover,0,2017-11-12,2017-11-18,2017-11-12,2017-11-18,train,2021-04-06,2023-03-29
1141,S31G01N77,2017-11-28,2017-2018,06,부산KT,60,전주KCC,0,3,carryover,0,2017-11-15,2017-11-19,2017-11-14,2017-11-18,train,2021-04-06,2023-03-29
1142,S31G01N78,2017-11-29,2017-2018,16,원주DB,55,서울SK,1,3,carryover,0,2017-11-14,2017-11-19,2017-11-16,2017-11-19,train,2021-04-06,2023-03-29
1143,S31G01N79,2017-11-29,2017-2018,30,고양오리온,10,울산현대모비스,0,3,carryover,0,2017-11-14,2017-11-18,2017-11-12,2017-11-17,train,2021-04-06,2023-03-29
1144,S31G01N80,2017-11-30,2017-2018,35,서울삼성,65,인천전자랜드,1,3,carryover,0,2017-11-11,2017-11-18,2017-11-15,2017-11-19,train,2021-04-06,2023-03-29
1145,S31G01N81,2017-11-30,2017-2018,70,안양KGC,06,부산KT,1,3,carryover,0,2017-11-14,2017-11-19,2017-11-17,2017-11-28,train,2021-04-06,2023-03-29
1146,S31G01N82,2017-12-01,2017-2018,10,울산현대모비스,16,원주DB,0,3,carryover,0,2017-11-15,2017-11-29,2017-11-18,2017-11-29,train,2021-04-06,2023-03-29
1147,S31G01N83,2017-12-01,2017-2018,60,전주KCC,50,창원LG,1,3,carryover,0,2017-11-16,2017-11-28,2017-11-15,2017-11-19,train,2021-04-06,2023-03-29
1148,S31G01N84,2017-12-02,2017-2018,35,서울삼성,70,안양KGC,1,3,carryover,0,2017-11-16,2017-11-30,2017-11-18,2017-11-30,train,2021-04-06,2023-03-29
1149,S31G01N85,2017-12-02,2017-2018,30,고양오리온,06,부산KT,1,3,carryover,0,2017-11-16,2017-11-29,2017-11-19,2017-11-30,train,2021-04-06,2023-03-29
1150,S31G01N86,2017-12-02,2017-2018,55,서울SK,65,인천전자랜드,0,3,carryover,0,2017-11-18,2017-11-29,2017-11-17,2017-11-30,train,2021-04-06,2023-03-29
1151,S31G01N87,2017-12-03,2017-2018,70,안양KGC,10,울산현대모비스,0,3,carryover,0,2017-11-19,2017-12-02,2017-11-17,2017-12-01,train,2021-04-06,2023-03-29
1152,S31G01N88,2017-12-03,2017-2018,50,창원LG,30,고양오리온,1,3,carryover,0,2017-11-17,2017-12-01,2017-11-18,2017-12-02,train,2021-04-06,2023-03-29
1153,S31G01N89,2017-12-03,2017-2018,35,서울삼성,16,원주DB,1,3,carryover,0,2017-11-18,2017-12-02,2017-11-19,2017-12-01,train,2021-04-06,2023-03-29
1154,S31G01N90,2017-12-05,2017-2018,50,창원LG,16,원주DB,0,3,carryover,0,2017-11-19,2017-12-03,2017-11-29,2017-12-03,train,2021-04-06,2023-03-29
1155,S31G01N91,2017-12-05,2017-2018,35,서울삼성,30,고양오리온,0,3,carryover,0,2017-11-30,2017-12-03,2017-11-29,2017-12-03,train,2021-04-06,2023-03-29
1156,S31G01N92,2017-12-06,2017-2018,10,울산현대모비스,06,부산KT,0,3,carryover,0,2017-11-29,2017-12-03,2017-11-28,2017-12-02,train,2021-04-06,2023-03-29
1157,S31G01N93,2017-12-06,2017-2018,55,서울SK,60,전주KCC,1,3,carryover,0,2017-11-19,2017-12-02,2017-11-18,2017-12-01,train,2021-04-06,2023-03-29
